Date,Price
12-Jan-88,22.033146389980917
13-Jan-88,17.796587533710124
14-Jan-88,25.37233157295147
15-Jan-88,17.152206248225134
16-Jan-88,20.545772774472425
17-Jan-88,23.649036418127494
18-Jan-88,25.4575210354941
19-Jan-88,15.131908070782897
20-Jan-88,19.465528968275322
21-Jan-88,18.76795363309357
22-Jan-88,17.880679067448078
23-Jan-88,29.97924147314041
24-Jan-88,23.18152386795799
25-Jan-88,14.85684058289627
26-Jan-88,25.75521513126366
27-Jan-88,31.781331422471233
28-Jan-88,26.337521781582087
29-Jan-88,13.582990690474572
30-Jan-88,18.763315197331668
31-Jan-88,27.523686349014323
01-Feb-88,17.65542831640559
02-Feb-88,23.417517826648925
03-Feb-88,25.07623599448275
04-Feb-88,16.573058410863936
05-Feb-88,20.91472902986364
06-Feb-88,5.010664151245564
07-Feb-88,16.099707686337766
08-Feb-88,19.9634501774617
09-Feb-88,14.992020066021539
10-Feb-88,29.397637536922247
11-Feb-88,14.089519168879193
12-Feb-88,19.044648666615725
13-Feb-88,21.903219027949383
14-Feb-88,28.46052762826779
15-Feb-88,14.079495468458303
16-Feb-88,27.079270026548585
17-Feb-88,21.319261612290006
18-Feb-88,16.365198093370605
19-Feb-88,23.587903761345
20-Feb-88,22.277329909314282
21-Feb-88,18.285592087071244
22-Feb-88,21.640331939233597
23-Feb-88,19.36939857139299
24-Feb-88,21.868198323376316
25-Feb-88,24.615910011143594
26-Feb-88,29.239985760683407
27-Feb-88,15.125469227240686
28-Feb-88,31.98435863607455
29-Feb-88,11.563397806598994
01-Mar-88,20.56955637045187
02-Mar-88,24.27471291947096
03-Mar-88,22.742731267141526
04-Mar-88,18.228919370781682
05-Mar-88,20.306450759516558
06-Mar-88,18.886702379427057
07-Mar-88,18.409528309418448
08-Mar-88,25.609007620662915
09-Mar-88,23.150719606801314
10-Mar-88,17.90573924209109
11-Mar-88,25.872931636978905
12-Mar-88,22.916074905613982
13-Mar-88,25.44853293684402
14-Mar-88,24.53701159368557
15-Mar-88,17.248537370875432
16-Mar-88,18.597252265919234
17-Mar-88,25.139270533938674
18-Mar-88,24.459298876907976
19-Mar-88,21.307584621338197
20-Mar-88,22.003374549121133
21-Mar-88,27.809707152937634
22-Mar-88,18.468170771234647
23-Mar-88,24.16615966268227
24-Mar-88,20.424354536080898
25-Mar-88,20.35155682353255
26-Mar-88,26.938492141022888
27-Mar-88,25.576334667445373
28-Mar-88,25.521446143926706
29-Mar-88,27.985937041113445
30-Mar-88,21.56820725492388
31-Mar-88,24.87759794465319
01-Apr-88,19.921144346629376
02-Apr-88,23.097954933457153
03-Apr-88,20.831052940594805
04-Apr-88,21.971393078815105
05-Apr-88,24.466843422454367
06-Apr-88,17.404599920520724
07-Apr-88,31.96228475653367
08-Apr-88,16.47490651202615
09-Apr-88,15.438695397004285
10-Apr-88,27.30483786986157
11-Apr-88,25.477242013594196
12-Apr-88,24.644172670458577
13-Apr-88,24.669946172937486
14-Apr-88,21.4716298037998
15-Apr-88,17.0512368520235
16-Apr-88,21.921176541839575
17-Apr-88,18.160990234728672
18-Apr-88,26.427042500796272
19-Apr-88,20.820801967615107
20-Apr-88,17.43324793258153
21-Apr-88,19.958449749697408
22-Apr-88,23.634681270758783
23-Apr-88,18.756046276779074
24-Apr-88,17.468212104385078
25-Apr-88,22.802395181095083
26-Apr-88,22.81343702059742
27-Apr-88,19.05853332961644
28-Apr-88,19.242702719798764
29-Apr-88,22.762788976096843
30-Apr-88,14.366762623240326
01-May-88,14.574510500262457
02-May-88,18.02425330730134
03-May-88,20.55388369642257
04-May-88,23.18030232439012
05-May-88,29.007190622566142
06-May-88,25.923352695246763
07-May-88,20.840006970837816
08-May-88,21.549263622559792
09-May-88,16.63634288030248
10-May-88,21.56106906494786
11-May-88,20.214986591727403
12-May-88,23.276517629436828
13-May-88,17.531415151403053
14-May-88,24.268947481788814
15-May-88,29.340554517014127
16-May-88,21.137704251135236
17-May-88,23.69470864533252
18-May-88,25.14151503481166
19-May-88,19.689337758245202
20-May-88,22.820547568144754
21-May-88,21.76769220441993
22-May-88,22.1977557346734
23-May-88,17.848971364070195
24-May-88,21.841216196060525
25-May-88,24.213301822411346
26-May-88,28.98367344657759
27-May-88,26.528954579446705
28-May-88,32.503157777996734
29-May-88,17.905152717416996
30-May-88,26.108138756878922
31-May-88,22.667890643385576
01-Jun-88,32.70484032220046
02-Jun-88,17.71897927075463
03-Jun-88,17.56650652804479
04-Jun-88,18.772797553146848
05-Jun-88,11.154927200236209
06-Jun-88,19.150275754799726
07-Jun-88,17.988032596853326
08-Jun-88,22.54030987842114
09-Jun-88,23.501765866344183
10-Jun-88,31.178485224956106
11-Jun-88,26.55439526122521
12-Jun-88,18.922402833401232
13-Jun-88,17.319492796389746
14-Jun-88,24.27580705208235
15-Jun-88,15.219690200864893
16-Jun-88,30.98279510665816
17-Jun-88,27.72734692241111
18-Jun-88,19.488913099699438
19-Jun-88,13.27376375618686
20-Jun-88,28.6134433138866
21-Jun-88,21.27602725821473
22-Jun-88,28.042453085763412
23-Jun-88,13.885878273342556
24-Jun-88,18.865786493963814
25-Jun-88,21.89352514874188
26-Jun-88,22.106854660392962
27-Jun-88,19.626269375591317
28-Jun-88,24.995491436143315
29-Jun-88,16.547784668911135
30-Jun-88,21.178634432135926
01-Jul-88,22.496655057220174
02-Jul-88,24.47201611037271
03-Jul-88,25.4625413719417
04-Jul-88,16.285901563726192
05-Jul-88,14.243186210655711
06-Jul-88,28.306786215244653
07-Jul-88,23.584617207068355
08-Jul-88,18.185259505805917
09-Jul-88,29.688097107619583
10-Jul-88,22.515355442889547
11-Jul-88,27.838113233162673
12-Jul-88,22.28386476131237
13-Jul-88,32.25465702009005
14-Jul-88,30.73226664931442
15-Jul-88,20.715386736121314
16-Jul-88,26.822707274706744
17-Jul-88,25.196377309278994
18-Jul-88,28.81730039043328
19-Jul-88,17.15417034128931
20-Jul-88,25.41368998560031
21-Jul-88,27.28020016127434
22-Jul-88,13.199025336329115
23-Jul-88,16.0810752465341
24-Jul-88,11.805851962480755
25-Jul-88,20.659623720476755
26-Jul-88,25.59901421309764
27-Jul-88,29.527733236016253
28-Jul-88,22.391066919053277
29-Jul-88,30.168315786229144
30-Jul-88,15.129375808716514
31-Jul-88,13.517615944433484
01-Aug-88,21.761434688144448
02-Aug-88,23.96414546874237
03-Aug-88,21.884989524993653
04-Aug-88,11.71589780668302
05-Aug-88,21.61215315073675
06-Aug-88,15.54005088719471
07-Aug-88,25.415406175287455
08-Aug-88,23.90467970303979
09-Aug-88,17.376934582337057
10-Aug-88,19.51164396870865
11-Aug-88,16.789555987365645
12-Aug-88,21.77687315186283
13-Aug-88,26.87062528215317
14-Aug-88,17.170928489387546
15-Aug-88,24.624436340072773
16-Aug-88,19.45756071203963
17-Aug-88,18.1491296840084
18-Aug-88,21.58298708696562
19-Aug-88,16.94657231605982
20-Aug-88,19.359182442839067
21-Aug-88,16.142684548049022
22-Aug-88,31.960344716993497
23-Aug-88,22.31768185368848
24-Aug-88,18.647381595285193
25-Aug-88,23.220553730337517
26-Aug-88,21.593658969630543
27-Aug-88,21.055096261836862
28-Aug-88,25.235422801138395
29-Aug-88,25.95677289257608
30-Aug-88,19.521373645705204
31-Aug-88,19.299433221952725
01-Sep-88,20.80791098083619
02-Sep-88,10.678208684334772
03-Sep-88,14.616504238438221
04-Sep-88,29.03147592807189
05-Sep-88,30.426588199773974
06-Sep-88,20.961214475903947
07-Sep-88,25.093824530382957
08-Sep-88,23.771935529240096
09-Sep-88,37.614733840216886
10-Sep-88,27.82284939653187
11-Sep-88,21.590031923373438
12-Sep-88,17.45656271919343
13-Sep-88,14.206678362325981
14-Sep-88,23.260873184368243
15-Sep-88,18.466446320028897
16-Sep-88,15.14157653988033
17-Sep-88,19.024625708074353
18-Sep-88,16.854395152633295
19-Sep-88,30.70248838748638
20-Sep-88,26.679624038289095
21-Sep-88,22.236207088377043
22-Sep-88,29.680436030828545
23-Sep-88,22.672201916034794
24-Sep-88,17.98358441257367
25-Sep-88,29.91027084698156
26-Sep-88,24.99384572047485
27-Sep-88,17.117709771837564
28-Sep-88,21.356892194470092
29-Sep-88,17.93513935938263
30-Sep-88,15.403877012903022
01-Oct-88,26.953408446801195
02-Oct-88,31.874248952911927
03-Oct-88,15.338972922883858
04-Oct-88,25.151302016850703
05-Oct-88,19.087888029207
06-Oct-88,19.91011899741094
07-Oct-88,19.38842133645836
08-Oct-88,18.03508215067191
09-Oct-88,22.60228918021341
10-Oct-88,18.209575499852374
11-Oct-88,23.721255252225042
12-Oct-88,22.12242561749845
13-Oct-88,21.183520971830372
14-Oct-88,17.845087937372718
15-Oct-88,19.503694636157327
16-Oct-88,26.16915245954606
17-Oct-88,24.90142730995747
18-Oct-88,17.513710189261097
19-Oct-88,22.90279298181827
20-Oct-88,26.16771211294937
21-Oct-88,14.068395131901852
22-Oct-88,25.13686754082667
23-Oct-88,19.111592825616047
24-Oct-88,25.282350004729363
25-Oct-88,18.61770592046927
26-Oct-88,13.414236241277543
27-Oct-88,14.30557959660261
28-Oct-88,22.68836156074362
29-Oct-88,23.751194377462408
30-Oct-88,17.935643784751242
31-Oct-88,25.65483424557844
01-Nov-88,14.158916681765056
02-Nov-88,22.14076304129156
03-Nov-88,16.420726077134145
04-Nov-88,19.221271578353917
05-Nov-88,22.722090515365068
06-Nov-88,18.187675373781524
07-Nov-88,20.571609520470442
08-Nov-88,27.530496329110058
09-Nov-88,19.619217976840396
10-Nov-88,26.686782926200138
11-Nov-88,16.86443313400462
12-Nov-88,25.166633338287415
13-Nov-88,29.73010059341879
14-Nov-88,10.168680030911126
15-Nov-88,18.547071295613474
16-Nov-88,25.421553250286845
17-Nov-88,21.525610725587466
18-Nov-88,24.40121206407726
19-Nov-88,19.5302018050599
20-Nov-88,22.98772171742179
21-Nov-88,21.781031644515178
22-Nov-88,28.402973171192897
23-Nov-88,23.840812120818214
24-Nov-88,24.261366256106445
25-Nov-88,20.518613156536382
26-Nov-88,20.14461190820454
27-Nov-88,20.424497130887186
28-Nov-88,24.56419382329506
29-Nov-88,20.491655748720547
30-Nov-88,24.050097478722215
01-Dec-88,32.982872228885626
02-Dec-88,26.966136794235183
03-Dec-88,20.9850406576558
04-Dec-88,28.625872970733013
05-Dec-88,20.58407153622382
06-Dec-88,12.438470766860593
07-Dec-88,17.593306929581132
08-Dec-88,13.28442392045716
09-Dec-88,20.88546114679818
10-Dec-88,22.739765504370766
11-Dec-88,31.034505211217706
12-Dec-88,24.291600560080393
13-Dec-88,21.566106088633546
14-Dec-88,26.813281680013596
15-Dec-88,11.615222270475012
16-Dec-88,23.853616647475555
17-Dec-88,26.534514867785845
18-Dec-88,15.29190271087009
19-Dec-88,28.40824919722223
20-Dec-88,24.38660606007794
21-Dec-88,20.622329494520148
22-Dec-88,25.867323435973866
23-Dec-88,34.061523435882705
24-Dec-88,23.62203546357149
25-Dec-88,23.958452161198977
26-Dec-88,20.425189773414363
27-Dec-88,18.47741746520991
28-Dec-88,26.882963436673382
29-Dec-88,18.455510265826106
30-Dec-88,23.09840562288569
31-Dec-88,20.35693224438143
01-Jan-89,25.14476364835726
02-Jan-89,24.42282008747833
03-Jan-89,27.946854323751367
04-Jan-89,20.213717649606423
05-Jan-89,21.41907000883159
06-Jan-89,17.87927114780519
07-Jan-89,20.556268467754457
08-Jan-89,24.668882274777562
09-Jan-89,26.571967934198348
10-Jan-89,18.180843271501747
11-Jan-89,27.14434453433646
12-Jan-89,29.579149269251197
13-Jan-89,24.87277953276324
14-Jan-89,32.19422912085335
15-Jan-89,18.94594910396344
16-Jan-89,16.596266624342505
17-Jan-89,13.930583937796483
18-Jan-89,30.309051781182077
19-Jan-89,26.105303546924738
20-Jan-89,22.56019695202046
21-Jan-89,24.24260847959012
22-Jan-89,17.21996515291742
23-Jan-89,35.080815328911726
24-Jan-89,23.502806382122014
25-Jan-89,23.408319486688626
26-Jan-89,26.49482367457591
27-Jan-89,25.2756817551843
28-Jan-89,23.99470075931468
29-Jan-89,18.92755340211075
30-Jan-89,25.241912506435572
31-Jan-89,32.29933824454905
01-Feb-89,29.620961034367053
02-Feb-89,30.86443897820744
03-Feb-89,20.34707250427281
04-Feb-89,17.959771826554118
05-Feb-89,22.283506368767068
06-Feb-89,23.195710572127066
07-Feb-89,28.392688644456626
08-Feb-89,14.464052944946072
09-Feb-89,30.578772732241525
10-Feb-89,22.145626683461792
11-Feb-89,20.805905868037925
12-Feb-89,17.884434382892472
13-Feb-89,14.675317941282751
14-Feb-89,27.070099261839456
15-Feb-89,23.325481219390188
16-Feb-89,16.513731926161185
17-Feb-89,16.49278760596666
18-Feb-89,21.293903011252386
19-Feb-89,31.322579175568276
20-Feb-89,21.684159833721573
21-Feb-89,15.471046866367352
22-Feb-89,21.76269135294645
23-Feb-89,21.632433866056104
24-Feb-89,9.516263541504886
25-Feb-89,22.733867465041968
26-Feb-89,21.855314188005924
27-Feb-89,26.495663704534692
28-Feb-89,32.264057396612614
01-Mar-89,28.65674711104296
02-Mar-89,21.684123551948304
03-Mar-89,17.500582502432394
04-Mar-89,35.904656103808335
05-Mar-89,23.33859429904976
06-Mar-89,23.116793629960334
07-Mar-89,22.931166776263872
08-Mar-89,24.04686105707145
09-Mar-89,22.33928023503075
10-Mar-89,20.197417301667564
11-Mar-89,20.33607767128507
12-Mar-89,22.911251067825326
13-Mar-89,20.36253860465478
14-Mar-89,19.520078588356068
15-Mar-89,23.62110368161966
16-Mar-89,21.818711497474183
17-Mar-89,30.61820756891019
18-Mar-89,9.848038625449973
19-Mar-89,28.56506696844563
20-Mar-89,29.342603712739752
21-Mar-89,12.749871629629146
22-Mar-89,21.408029862686433
23-Mar-89,21.268908544527505
24-Mar-89,16.093199442335646
25-Mar-89,19.24631951938866
26-Mar-89,17.58716877143218
27-Mar-89,31.90604525729772
28-Mar-89,27.827730047335198
29-Mar-89,29.511758597986972
30-Mar-89,26.766988484650643
31-Mar-89,17.51801434976661
01-Apr-89,20.54531691587217
02-Apr-89,25.619436094828917
03-Apr-89,17.066569285647883
04-Apr-89,26.746845522387837
05-Apr-89,21.984871422153507
06-Apr-89,21.31703941661448
07-Apr-89,26.75058833679821
08-Apr-89,25.42175009462924
09-Apr-89,21.400247749521924
10-Apr-89,29.006372636856852
11-Apr-89,17.80905202345441
12-Apr-89,26.2986917375935
13-Apr-89,26.189165034132387
14-Apr-89,21.680571589138808
15-Apr-89,24.863613938337632
16-Apr-89,16.982025986618815
17-Apr-89,27.86237400599812
18-Apr-89,22.322373269166956
19-Apr-89,20.637913890204988
20-Apr-89,28.50122016340292
21-Apr-89,19.73910062292296
22-Apr-89,16.223157635237243
23-Apr-89,15.48696329085381
24-Apr-89,26.304803956619814
25-Apr-89,16.87725247882849
26-Apr-89,32.05801519265001
27-Apr-89,12.879042284727864
28-Apr-89,31.775616207014952
29-Apr-89,24.353066742996138
30-Apr-89,22.81905888904937
01-May-89,20.58267405577487
02-May-89,25.307595102998256
03-May-89,23.12838606053195
04-May-89,28.83771402415708
05-May-89,23.89698789880296
06-May-89,24.082003504220435
07-May-89,21.517078677260052
08-May-89,23.05505666114228
09-May-89,24.8834386656262
10-May-89,14.798232899301064
11-May-89,16.612792793473915
12-May-89,27.07468541553434
13-May-89,24.217337177478758
14-May-89,22.44773834649394
15-May-89,23.464469735002588
16-May-89,25.11485363790226
17-May-89,20.682791750965386
18-May-89,19.494711566918916
19-May-89,24.37010651083717
20-May-89,18.503661388691892
21-May-89,25.441434096757696
22-May-89,14.891897338414422
23-May-89,28.55523858765013
24-May-89,25.777092854505412
25-May-89,24.69889915542786
26-May-89,28.336850445004337
27-May-89,31.755412789007934
28-May-89,28.50453593320399
29-May-89,14.232959492873398
30-May-89,17.044090857271403
31-May-89,20.3225278438898
01-Jun-89,23.58172102484065
02-Jun-89,26.044205917550382
03-Jun-89,19.83183679085573
04-Jun-89,24.399034720426734
05-Jun-89,19.692931277693013
06-Jun-89,20.41690196591817
07-Jun-89,16.445830538055088
08-Jun-89,18.867614833159962
09-Jun-89,16.7300030770511
10-Jun-89,18.613704881664393
11-Jun-89,28.76592517100854
12-Jun-89,18.755366785227913
13-Jun-89,36.668916594992865
14-Jun-89,25.978240816628645
15-Jun-89,24.44047697211686
16-Jun-89,19.229152494154707
17-Jun-89,27.027135833524017
18-Jun-89,20.652042346708477
19-Jun-89,24.14492559254244
20-Jun-89,36.33994425207789
21-Jun-89,23.063867103528953
22-Jun-89,29.295178274998868
23-Jun-89,20.037574559359335
24-Jun-89,23.38315927392225
25-Jun-89,32.416749946002895
26-Jun-89,20.432556520304793
27-Jun-89,32.63427964064656
28-Jun-89,27.11544156935758
29-Jun-89,20.768993054027153
30-Jun-89,26.748010670194382
01-Jul-89,28.45338926446871
02-Jul-89,26.70431186883933
03-Jul-89,15.748783499719352
04-Jul-89,19.96886626146558
05-Jul-89,22.37160400425068
06-Jul-89,23.24167507792626
07-Jul-89,26.721847752598165
08-Jul-89,24.51163731092933
09-Jul-89,16.951055554130843
10-Jul-89,25.533411644129455
11-Jul-89,26.68999615693704
12-Jul-89,26.44066471159141
13-Jul-89,29.050261141127603
14-Jul-89,27.8206133275173
15-Jul-89,25.95154799233325
16-Jul-89,23.30946408031612
17-Jul-89,15.360133011447681
18-Jul-89,25.81767381610885
19-Jul-89,24.712666197679766
20-Jul-89,25.036766989259363
21-Jul-89,17.299774965599234
22-Jul-89,18.282880184077754
23-Jul-89,28.95857219420187
24-Jul-89,23.499677199672366
25-Jul-89,27.109601497237048
26-Jul-89,23.84833493244452
27-Jul-89,23.860168790689226
28-Jul-89,28.407452164508772
29-Jul-89,21.1404545349602
30-Jul-89,24.20592710217027
31-Jul-89,21.41859181535843
01-Aug-89,21.562132163140348
02-Aug-89,22.193397724377014
03-Aug-89,24.85457224130706
04-Aug-89,21.3548053162394
05-Aug-89,30.031974093842678
06-Aug-89,19.28480199629584
07-Aug-89,22.828125328004848
08-Aug-89,21.568473298859054
09-Aug-89,31.00666305341688
10-Aug-89,24.759192555624374
11-Aug-89,28.940286411827962
12-Aug-89,16.357906890718212
13-Aug-89,25.125605126667654
14-Aug-89,28.243152816856828
15-Aug-89,24.21106382653505
16-Aug-89,29.131690796902973
17-Aug-89,21.22249171249264
18-Aug-89,30.860316205340688
19-Aug-89,35.31271466392732
20-Aug-89,22.008676285051067
21-Aug-89,21.60000152166379
22-Aug-89,31.099081555674438
23-Aug-89,31.73466494015778
24-Aug-89,21.227149117156163
25-Aug-89,21.745160208861506
26-Aug-89,22.44181629145654
27-Aug-89,17.13313182200598
28-Aug-89,19.266769686174655
29-Aug-89,18.843970626253594
30-Aug-89,20.03033167591158
31-Aug-89,23.700540105916602
01-Sep-89,25.049683246951396
02-Sep-89,31.635757089757465
03-Sep-89,18.896129463411413
04-Sep-89,28.81415670090657
05-Sep-89,22.82724552881439
06-Sep-89,23.65451624309806
07-Sep-89,27.28057729361153
08-Sep-89,18.2975147663853
09-Sep-89,25.827818646535334
10-Sep-89,24.752675998098645
11-Sep-89,26.387316318492395
12-Sep-89,25.375548259409026
13-Sep-89,36.2108507808427
14-Sep-89,20.750295201449934
15-Sep-89,21.28865538911571
16-Sep-89,20.832582573419263
17-Sep-89,21.175544651160095
18-Sep-89,20.770639651847066
19-Sep-89,29.907302985335697
20-Sep-89,31.0693866111655
21-Sep-89,21.11777894388713
22-Sep-89,19.814377588531656
23-Sep-89,26.337878277403103
24-Sep-89,21.224330315484515
25-Sep-89,27.154749667085213
26-Sep-89,25.009350723982443
27-Sep-89,16.42066008615807
28-Sep-89,31.74155170921282
29-Sep-89,32.98805910945841
30-Sep-89,20.949372332977156
01-Oct-89,22.07945302713745
02-Oct-89,25.451932821860183
03-Oct-89,25.69953485958907
04-Oct-89,27.32461731443638
05-Oct-89,34.08756368632226
06-Oct-89,23.156449896438552
07-Oct-89,20.054344852634816
08-Oct-89,17.153879976672737
09-Oct-89,20.400470958454065
10-Oct-89,23.89413133521296
11-Oct-89,33.03720055858917
12-Oct-89,21.48099978723766
13-Oct-89,25.192641082031297
14-Oct-89,23.99623188489133
15-Oct-89,30.024957773913798
16-Oct-89,36.72229857745977
17-Oct-89,21.437937624908344
18-Oct-89,21.649729318337123
